Date,Close,High,Low,Open,Volume
2024-12-06,2717.39501953125,2722.390230964212,2695.3160874348355,2711.4007658116957,332559
2024-12-09,2689.421875,2725.387397845468,2680.4304942886333,2718.3941017366274,334814
2024-12-10,2661.448486328125,2693.4178375152496,2661.448486328125,2674.4360352478943,312181
2024-12-11,2656.453369140625,2664.4457072200253,2629.4792281226496,2644.464862021525,301545
2024-12-12,2625.483154296875,2671.439099920032,2621.4869851122526,2664.4458038469425,618860
2024-12-13,2644.465087890625,2651.458384307412,2623.485198640265,2631.477537402307,302166
2024-12-16,2629.479248046875,2662.895211858794,2629.479248046875,2655.4543470017456,241915
2024-12-17,2604.50341796875,2625.4833074115363,2597.5101214878214,2612.4957568040973,919711
2024-12-18,2606.501220703125,2627.481107876282,2600.50696722508,2613.4945164275105,387585
2024-12-19,2611.49658203125,2615.492751246294,2573.532974488332,2592.514778259791,479996
2024-12-20,2594.512939453125,2608.4995321186407,2565.540711788843,2593.513897119874,956995
2024-12-23,2616.49169921875,2616.49169921875,2582.5242621154903,2590.5166002574338,292075
2024-12-24,2621.487060546875,2644.4650340196563,2611.4966372978397,2626.4822721713927,56682
2024-12-27,2615.49267578125,2620.4878871559276,2597.5099148324102,2620.4878871559276,184079
2024-12-30,2617.49072265625,2620.4878494379172,2598.508919705689,2607.5003000506917,163695
2024-12-31,2641.4677734375,2641.4677734375,2608.4993783832497,2608.4993783832497,74692
2025-01-02,2672.438232421875,2677.4334440712614,2630.478454567027,2640.4688778658,810200
2025-01-03,2666.44384765625,2673.4371436223773,2649.4601288813697,2658.4515094092476,159403
2025-01-06,2647.4619140625,2670.4398853920993,2621.486816037736,2664.445632001769,371726
2025-01-07,2638.470703125,2663.4467605192162,2617.4908149138582,2645.4639991953804,366984
2025-01-08,2607.50048828125,2652.4573932516164,2595.411978493157,2638.4708005941693,363670
2025-01-09,2569.53662109375,2579.5270434152653,2483.618989128718,2549.5557764507193,691506
2025-01-10,2525.578857421875,2572.5338440907153,2516.587476995927,2567.5386327429665,303558
2025-01-13,2521.58251953125,2527.5767727472517,2490.6122112485764,2517.5863507205827,502386
2025-01-14,2521.58251953125,2536.5681525712534,2505.59784428858,2529.574857152585,259170
2025-01-15,2597.509765625,2603.504018930288,2532.572021484375,2534.570105919471,373414
2025-01-16,2627.481201171875,2636.4725817082044,2586.5204676174844,2605.5022709719583,479471
2025-01-17,2641.4677734375,2666.4438302967806,2633.4754352425302,2639.4696888887574,346280
2025-01-20,2612.49560546875,2646.4630435513263,2612.49560546875,2638.4707051789555,412952
2025-01-21,2658.451416015625,2658.451416015625,2609.7481065339407,2616.491641692943,286175
2025-01-22,2662.44775390625,2687.4238116352017,2655.4544577421434,2657.4525423604596,258653
2025-01-23,2675.435302734375,2677.4333873518017,2655.4544565601077,2669.441048882095,395784
2025-01-24,2637.471435546875,2681.4292928059895,2624.4838868112274,2676.4340817538173,450262
2025-01-27,2644.465087890625,2670.4401888672614,2633.4756220928175,2653.4564689979225,530571
2025-01-28,2654.45556640625,2671.4392866278936,2640.4599487299215,2647.462269844397,235988
2025-01-29,2751.362548828125,2753.360633467797,2647.4621475651893,2651.458316844533,535963
2025-01-30,2704.4072265625,2760.3535895796776,2704.4072265625,2750.3631676123246,441065
2025-01-31,2700.4111328125,2700.4111328125,2663.4465705061507,2665.4446549551426,397773
2025-02-03,2724.38818359375,2728.3843525465827,2681.4293673507977,2690.4207474946716,299944
2025-02-04,2707.404541015625,2725.387301804659,2672.438061703615,2715.3968791440843,415365
2025-02-05,2743.370361328125,2743.370361328125,2682.428776462497,2692.4192002109603,696279
2025-02-06,2776.338623046875,2786.329046303611,2733.379803042911,2755.35873420773,481913
2025-02-07,2768.345947265625,2782.3325381215323,2764.3497784496517,2774.340200489585,1444444
2025-02-10,2792.3232421875,2816.3002575050314,2766.3481422601744,2766.3481422601744,809233
2025-02-11,2795.320068359375,2805.3104903334975,2780.334435398192,2791.323899569726,277482
2025-02-12,2794.3212890625,2809.3069234335894,2782.3327815656285,2784.3308661484402,948137
2025-02-13,2828.28857421875,2828.28857421875,2790.32496919568,2807.3086872323165,507549
2025-02-14,2810.305908203125,2841.264267169387,2796.3193164097215,2833.283880435145,217917
2025-02-17,2856.261962890625,2856.261962890625,2793.3222973914612,2798.317508939014,283676
2025-02-18,2859.259033203125,2876.2427521285103,2842.2753142777397,2856.2619063339394,336575
2025-02-19,2816.300048828125,2867.251202602596,2802.313457595917,2863.2550336791082,372657
2025-02-20,2771.34326171875,2826.285708526613,2753.360500828001,2823.29345984758,298218
2025-02-21,2797.318359375,2797.318359375,2763.350922154018,2768.3461335100446,437947
2025-02-24,2802.313720703125,2813.3031862745097,2789.3261704823976,2806.3098900018103,438838
2025-02-25,2826.29052734375,2841.276161104852,2784.3307528126657,2786.328837314146,371468
2025-02-26,2880.239013671875,2886.2332676025135,2825.291685974354,2826.290728296127,269362
2025-02-27,2875.243408203125,2877.241492572967,2848.2692692102537,2871.2472394634406,251485
2025-02-28,2872.246337890625,2878.240591117527,2852.265493800951,2855.262620414402,643148
2025-03-03,2905.21484375,2905.21484375,2859.2589005545046,2868.2502807449277,306422
2025-03-04,2888.231201171875,2914.2063001793013,2872.2465248596127,2897.2225815975225,445550
2025-03-05,2898.2216796875,2935.1862443715527,2896.2235951099833,2904.215933420049,649131
2025-03-06,3043.082763671875,3170.9601746206604,3008.1162841155665,3114.0147650575295,1080575
2025-03-07,2989.134521484375,3052.0741855396946,2989.134521484375,3026.099086088293,565308
2025-03-10,3028.09716796875,3037.088548540086,2994.1297302548146,2997.1268571119267,518986
2025-03-11,2993.130615234375,3046.07985508999,2988.1354039272414,3027.0980521228826,1001232
2025-03-12,2997.126708984375,3007.716654252172,2955.166935058594,3006.118089111328,603624
2025-03-13,2986.137451171875,3009.115424198624,2973.4306379418463,2997.1269165324943,377398
2025-03-14,3019.10595703125,3027.8414798517797,2982.156268699409,2994.1298984853265,1014975
2025-03-17,3031.09423828125,3038.087534150719,3013.3253837406987,3028.097111480049,386727
2025-03-18,3007.1171875,3033.092286129568,2990.1334691652823,3033.092286129568,327511
2025-03-19,2970.15283203125,3005.119313403969,2957.165281807097,2992.131763179816,525719
2025-03-20,2937.184326171875,2987.136440562553,2931.190072444994,2987.136440562553,469577
2025-03-21,2932.18896484375,2949.1726828683986,2912.208120108869,2920.2004580028215,1589722
2025-03-24,2922.19873046875,2954.814437152422,2919.201603565705,2934.1872380809295,381090
2025-03-25,2889.23046875,2951.1710942902837,2889.23046875,2932.1892896892286,994116
2025-03-26,2815.30126953125,2900.219867086309,2778.336703536695,2891.2284861687144,503915
2025-03-27,2815.30126953125,2815.30126953125,2775.3395765641635,2806.3098886136554,430208
2025-03-28,2832.284912109375,2835.282039000496,2798.1667396009284,2816.3002353567294,291251
2025-03-31,2847.2705078125,2847.2705078125,2811.843531839471,2822.294450726425,1012211
2025-04-01,2897.22265625,2909.2111637931034,2859.2690492093975,2865.253302801724,419061
2025-04-02,2925.19580078125,2925.19580078125,2863.2551793166194,2891.228363203872,719563
2025-04-03,2957.165283203125,2971.151875758815,2911.2093362344276,2925.195928790118,740121
2025-04-04,2903.216796875,2987.1363464061424,2889.4909416565956,2977.145923842911,1081624
2025-04-07,2841.2763671875,2945.1767688005452,2759.354896684907,2865.2533829443564,1306837
2025-04-08,2935.18603515625,2941.180288461538,2837.279897836538,2853.2645733173076,1410152
2025-04-09,2947.174560546875,2963.159236129502,2861.2569292902544,2901.218618246822,1147574
2025-04-10,3017.10791015625,3071.056197291494,2987.1366395255586,3007.117486612686,1029678
2025-04-11,3077.05029296875,3095.0330544211647,3011.1135009765626,3033.092431640625,709175
2025-04-14,3127.00244140625,3142.9871184230233,3077.050325728834,3085.042664237221,597522
2025-04-15,3176.95458984375,3178.9526744914506,3125.0043890035377,3130.998642946639,450081
2025-04-16,3254.8798828125,3254.8798828125,3182.9488356785223,3188.9430896063536,1287406
2025-04-17,3198.933349609375,3245.2888133901497,3150.9793206333443,3244.8892940447377,764203
2025-04-22,3226.90673828125,3252.8818389609132,3198.93355293392,3198.93355293392,904044
2025-04-23,3202.929443359375,3254.8796401948985,3160.9696689922216,3234.8987952581588,625583
2025-04-24,3204.927734375,3246.8875114459943,3190.9411420180018,3212.9200728647133,477112
2025-04-25,3204.927734375,3236.897088333853,3190.9411420180018,3210.921988242285,397396
2025-04-28,3226.90673828125,3238.8952462872485,3208.9239762722523,3220.9124842782508,345682
2025-04-29,3256.8779296875,3266.868352784701,3222.9104911570166,3262.8721835458205,446683
2025-04-30,3254.8798828125,3280.8549831664363,3240.8932903142263,3252.8817981698894,1227731
2025-05-01,3250.883544921875,3270.8643903116836,3224.9084459151236,3246.887375843913,196850
2025-05-02,3254.8798828125,3282.853067809047,3223.4020007664326,3262.872221382942,483195
2025-05-06,3324.812744140625,3346.6497207775783,3276.8587141770586,3290.845306249765,551936
2025-05-07,3378.760986328125,3378.760986328125,3322.814618724821,3336.801210625647,764048
2025-05-08,3326.81103515625,3400.740169270833,3326.81103515625,3382.757406918637,624544
2025-05-09,3346.79150390625,3346.79150390625,3316.8202367070894,3326.8106591068095,792981
2025-05-12,3286.84912109375,3362.7763348333015,3260.8740216565348,3356.7820811170213,477591
2025-05-13,3314.822509765625,3330.807187329293,3271.7149056511303,3274.8608158564552,461033
2025-05-14,3332.804931640625,3342.7953540975814,3302.8336642697564,3314.822171218104,606611
2025-05-15,3264.055908203125,3268.053527196638,3166.1142428620637,3204.0916233004345,881948
2025-05-16,3304.0322265625,3310.0286552858443,3256.0607967757487,3278.0477020946764,491864
2025-05-19,3298.03564453125,3306.0308824573863,3268.0535023082384,3284.0439781605114,491436
2025-05-20,3316.02490234375,3435.383741224258,3302.0332360891352,3308.02966448397,597464
2025-05-21,3318.023681640625,3326.018919427711,3290.0403493858244,3304.0320155132245,394757
2025-05-22,3340.0107421875,3348.0059803495287,3302.0333609178633,3320.022646782428,680081
2025-05-23,3338.011962890625,3352.003629800945,3288.0417239251965,3344.008391566477,984386
2025-05-27,3338.011962890625,3472.349923284325,3333.134984685347,3363.996487152648,659755
2025-05-28,3334.014404296875,3354.0025002458974,3314.026308347853,3346.0072618662884,607045
2025-05-29,3350.004638671875,3363.996304823846,3312.027259116526,3342.009400870749,262374
2025-05-30,3348.005859375,3405.971333955224,3347.871905957265,3365.995144589552,1675429
2025-06-02,3371.99169921875,3385.9833660204877,3344.0083656152747,3346.00717515838,879692
2025-06-03,3332.015625,3390.780676423538,3324.0203865476906,3387.982294166167,356754
2025-06-04,3322.021484375,3344.0083895062426,3310.328497263355,3328.017913047157,863806
2025-06-05,3354.00244140625,3363.9964892054345,3304.0322024103284,3314.026250209513,751010
2025-06-06,3332.015625,3359.9989595830834,3314.0263384823033,3352.0037211307736,679517
2025-06-09,3298.03564453125,3344.008262606534,3282.045168678977,3338.011834161932,226236
2025-06-10,3290.04052734375,3314.0262420023923,3282.0452891242026,3306.031003782845,560756
2025-06-11,3322.021484375,3322.021484375,3268.0536263255867,3286.0429123420577,665633
2025-06-12,3298.03564453125,3308.02969193892,3280.046359197443,3294.0380255681816,382255
2025-06-13,3298.03564453125,3298.2005853527244,3266.0546928267045,3272.051121271307,554890
2025-06-16,3334.014404296875,3340.010833081582,3284.04416442432,3300.0346411835376,374624
2025-06-17,3326.01904296875,3338.0119000948393,3308.029757279616,3330.01666201078,1013113
2025-06-18,3369.992919921875,3369.992919921875,3340.0107765062,3344.00839562829,582444
2025-06-19,3397.97607421875,3405.9713120404413,3346.0070283777577,3357.999885110294,422835
2025-06-20,3427.958251953125,3461.9380130512027,3395.977300331405,3409.9689666659074,4575136
2025-06-23,3361.99755859375,3416.6629973254862,3354.002320642279,3407.970176814711,375617
2025-06-24,3314.0263671875,3403.9728005550737,3304.032319035547,3397.9763716639022,479949
2025-06-25,3316.02490234375,3340.01061592309,3310.0284739489152,3318.023711808695,616568
2025-06-26,3288.04150390625,3326.018882978723,3260.6976836161407,3318.023645279255,556349
2025-06-27,3256.060546875,3294.03792587477,3246.0664997697972,3284.043878769567,406825
2025-06-30,3268.053466796875,3288.041561395021,3260.0582289576164,3266.0546573370602,372187
2025-07-01,3260.058349609375,3284.0440640148395,3248.065492406643,3268.05358774453,517305
2025-07-02,3306.03076171875,3369.992662791906,3262.056954730955,3324.0200463955753,679623
2025-07-03,3334.014404296875,3338.0120234866795,3296.037021993733,3302.03345077844,285771
2025-07-04,3346.007080078125,3361.997555968582,3322.02136624244,3330.0166041876682,748647
2025-07-07,3348.005859375,3373.9903824626867,3340.010621501866,3357.999906716418,351355
2025-07-08,3306.03076171875,3348.005759298009,3298.0355240846056,3342.0093310724,390885
2025-07-09,3278.047607421875,3334.014273890053,3238.0714170874617,3328.017845339891,473471
2025-07-10,3236.07275390625,3292.0394229052463,3216.0846578351798,3292.0394229052463,714846
2025-07-11,3268.053466796875,3276.0487046361336,3230.0760870603976,3238.071324899656,229133
2025-07-14,3282.045166015625,3282.045166015625,3244.0677858972954,3248.0654048571196,532403
2025-07-15,3254.06201171875,3296.0370130984147,3254.06201171875,3290.040584329891,323801
2025-07-16,3278.047607421875,3290.040464522199,3232.0749885372998,3232.0749885372998,230842
2025-07-17,3312.02734375,3312.02734375,3250.064249207906,3276.048772725558,438598
2025-07-18,3324.020263671875,3332.0155018286323,3290.040501505656,3328.0178827502536,337519
2025-07-21,3344.008544921875,3344.008544921875,3294.0383036648236,3308.029971216798,244668
2025-07-22,3320.022705078125,3348.00603913658,3244.067941205176,3334.0143721073523,411513
2025-07-23,3324.020263671875,3356.001216298904,3324.020263671875,3342.0095495245787,403702
2025-07-24,3314.0263671875,3346.0073212737484,3307.0305334811333,3336.013273121796,290343
2025-07-25,3340.0107421875,3342.009551728007,3290.9130308863505,3334.0143135659782,171388
2025-07-28,3302.033447265625,3348.0060678994682,3292.039399301746,3348.0060678994682,240546
2025-07-29,3310.028564453125,3318.0238025315143,3278.047612139568,3286.0428502179575,1113342
2025-07-30,3334.014404296875,3344.008452271386,3300.0346411835376,3328.0179755121685,278962
2025-07-31,3415.96533203125,3421.96176034962,3342.0093827713577,3352.0034299686404,438192
2025-08-01,3421.9619140625,3426.8920831723467,3379.9869139484153,3395.9773901823523,399311
2025-08-04,3457.9404296875,3469.933286669075,3411.9678112581287,3419.9630492458455,341488
2025-08-05,3433.95458984375,3465.935540622271,3425.9593521491192,3453.9426840803258,366218
2025-08-06,3431.9560546875,3457.940579271622,3411.96795885356,3447.946531354652,1572841
2025-08-07,3409.968994140625,3443.9487555124833,3377.9880422612287,3433.954708050172,341437
2025-08-08,3348.005859375,3403.9725244869405,3342.0094309701494,3401.973715018657,425301
2025-08-11,3367.993896484375,3387.9819908255286,3359.998658747914,3359.998658747914,220083
2025-08-12,3354.00244140625,3395.977442162824,3344.008393607066,3375.9893465644554,268197
2025-08-13,3365.9951171875,3367.9939266395118,3318.023690339222,3346.0070226673843,550496
2025-08-14,3589.862060546875,3629.8382527578647,3298.0358574066504,3447.9465781978615,1230946
2025-08-15,3563.877197265625,3632.804158899751,3547.886721899318,3615.846242206122,986675
2025-08-18,3573.871337890625,3593.859432621557,3541.890386321134,3563.877290525159,379005
2025-08-19,3587.863037109375,3591.8606560922267,3549.885656772284,3583.8654181265233,558750
2025-08-20,3659.8203125,3675.810789015565,3589.861977744402,3601.854835131076,364146
2025-08-21,3675.810791015625,3683.8060292777577,3647.8274570981594,3669.814362319025,317939
2025-08-22,3653.82373046875,3675.8106347549406,3621.842778779746,3669.8142063132523,357933
2025-08-26,3631.8369140625,3641.830961707141,3587.86310442608,3587.86310442608,1231409
2025-08-27,3643.829833984375,3649.8262626744204,3598.0851056450547,3621.842928787541,704375
2025-08-28,3609.85009765625,3659.8203371033187,3577.869144410126,3653.8239083696703,749232
2025-08-29,3623.841552734375,3633.835600039213,3607.8510770466337,3617.845124351472,365633
2025-09-01,3601.854736328125,3640.5357994602605,3587.863069760813,3619.8440219146696,456643
2025-09-02,3563.877197265625,3625.840289310064,3561.8783878448367,3603.853385681392,935256
2025-09-03,3521.902587890625,3559.8799710744624,3477.9287757830234,3545.88830358568,771421
2025-09-04,3443.073486328125,3453.070796102597,3385.089089636188,3433.076176553653,328788
2025-09-05,3341.10107421875,3441.074176379694,3307.962041082031,3413.0817077746296,622390
2025-09-08,3307.110107421875,3439.0745978026757,3295.113335569075,3343.100422980275,1383719
2025-09-09,3289.114990234375,3321.1063822366546,3251.125212231668,3319.106920236512,566623
2025-09-10,3301.11181640625,3343.537413268072,3285.116120142622,3295.1134303073895,461073
2025-09-11,3303.111328125,3331.1037970074153,3295.1134798728817,3311.1091763771187,415275
2025-09-12,3307.110107421875,3333.1031131029417,3305.1106454464084,3317.1074172992085,253619
2025-09-15,3321.1064453125,3337.1021416174367,3301.111824931329,3323.105907350617,229604
